-0.0635, -0.0045, 0.1689, 0.1930, -0.0268, 0.0657, 0.2008, 0.0552, -0.0562, 0.0143, 0.0490, -0.1004, -0.1526, -0.0899, 0.2229, -0.1863
-0.0917, 0.2064, -0.2369, 0.1586, 0.1037, 0.1343, 0.2100, 0.1873, -0.0715, -0.2244, -0.1795, 0.0298, 0.2103, -0.1460, 0.1967, -0.1216
0.2198, 0.0908, 0.0031, -0.2397, -0.1942, -0.1072, -0.1345, -0.0952, 0.1012, 0.1123, -0.0106, 0.0046, -0.0356, -0.2093, -0.1245, -0.1103
0.1984, -0.0869, 0.1565, 0.0495, -0.0460, -0.0488, -0.2116, 0.2359, -0.0731, 0.0050, -0.1786, 0.2012, 0.1126, 0.0790, -0.0300, -0.2381
-0.0109, -0.2082, 0.0695, -0.0898, 0.0492, 0.0093, 0.0280, -0.1200, 0.0017, 0.1391, -0.2270, 0.2027, 0.0874, -0.1900, 0.1582, -0.0644
-0.1956, -0.0450, -0.2342, -0.2011, 0.2122, 0.1688, -0.0978, 0.2283, -0.0955, -0.0151, 0.1152, 0.1352, -0.1600, -0.1217, -0.0419, 0.0925
0.2357, -0.0068, 0.0785, 0.1912, 0.1227, 0.1028, -0.2133, -0.1580, 0.1066, -0.0215, 0.1479, 0.0946, 0.1517, 0.0444, -0.2321, -0.0592
0.0250, -0.0412, 0.1976, -0.1204, -0.0672, 0.2273, -0.0464, 0.1580, -0.1124, -0.1822, 0.1495, -0.1394, 0.2122, -0.2213, -0.2102, 0.0066
0.1797, -0.0767, 0.2300, -0.1454, -0.2362, -0.0897, 0.1407, -0.0307, -0.0957, 0.1038, 0.0983, 0.0439, -0.1703, -0.1483, 0.0979, 0.1360
0.2147, -0.1080, -0.1547, -0.0932, 0.2222, -0.2350, 0.0858, -0.2359, -0.2239, -0.0456, -0.2374, 0.0525, 0.1502, -0.0558, 0.0382, -0.2054
0.0551, 0.1454, 0.1712, 0.0363, 0.1814, 0.1582, -0.0360, -0.0352, -0.2325, 0.1032, 0.0458, 0.0720, 0.0436, 0.0748, -0.1971, 0.0226
0.0820, -0.0865, -0.0426, 0.0754, -0.2002, -0.1501, -0.1643, -0.2346, 0.1597, -0.2067, -0.2384, -0.1694, 0.0302, 0.1895, -0.0610, 0.1312
0.0767, -0.1186, -0.0823, -0.2255, 0.1050, -0.1516, 0.2025, -0.1218, -0.1654, -0.1403, 0.0825, -0.1463, 0.2031, 0.1401, 0.0089, -0.1398
-0.1999, -0.1818, -0.0215, -0.1614, -0.2480, -0.0346, -0.2166, 0.0117, 0.1022, -0.1246, -0.0153, 0.0631, -0.0826, 0.1191, 0.1617, -0.1722
-0.0240, -0.2064, -0.0600, 0.2389, -0.1037, 0.0381, 0.0542, -0.2338, 0.1847, -0.0576, 0.1378, 0.1253, 0.0538, -0.1686, -0.1089, -0.1717
-0.2226, 0.0069, 0.0887, -0.0527, 0.0893, 0.1231, -0.0184, -0.0696, -0.2101, 0.0581, 0.1789, 0.2359, 0.2078, 0.1410, -0.2106, -0.0891
0.1609, -0.2219, 0.0117, -0.0266, -0.2195, -0.1057, -0.0041, 0.1719, -0.0467, 0.1097, 0.1992, 0.0992, 0.0366, -0.1101, 0.0312, -0.0946
-0.0001, 0.0026, 0.1976, -0.1143, -0.1445, 0.2075, 0.1650, 0.1034, 0.1929, 0.1620, 0.1087, 0.0144, 0.2457, 0.1483, -0.1366, -0.1845
-0.0772, -0.1980, 0.0262, -0.1589, 0.0060, -0.2233, -0.2456, 0.1916, 0.2411, 0.1668, -0.2212, -0.0587, 0.1026, -0.0284, 0.1236, 0.2467
0.0380, -0.2149, -0.2333, -0.1036, -0.2244, 0.0506, -0.2332, 0.0571, -0.0745, -0.0037, 0.2391, 0.2138, 0.0533, -0.0297, -0.1184, 0.0650
-0.2208, 0.1075, 0.0979, -0.0017, -0.2007, -0.2018, 0.1810, 0.2335, 0.0014, -0.1889, -0.2178, -0.0125, -0.1565, -0.2435, 0.1333, 0.0410
-0.0428, -0.1997, 0.2483, -0.1945, -0.0743, -0.1968, 0.1844, -0.0365, 0.2171, 0.1132, 0.0052, -0.0979, -0.0135, 0.1188, -0.0398, 0.2456
-0.2088, 0.1186, -0.1314, -0.0635, -0.1754, -0.1374, 0.0151, -0.2289, -0.2162, 0.0149, -0.0788, 0.0716, -0.1330, 0.0459, -0.0154, 0.2136
-0.0759, 0.1847, -0.1208, -0.0331, 0.0523, 0.0656, 0.0977, -0.1140, -0.0871, 0.0675, -0.1195, -0.1926, 0.0252, 0.0895, 0.2305, -0.0696
0.1815, 0.0286, 0.1553, -0.1717, -0.1741, 0.1383, -0.2473, 0.0072, 0.0636, 0.1075, -0.0152, 0.1390, -0.1182, 0.2056, -0.2432, -0.0708
0.2133, 0.1600, -0.1826, -0.1436, -0.2435, 0.0055, 0.0855, -0.0878, -0.0835, 0.2483, 0.0034, 0.2044, -0.1520, 0.2165, -0.2242, 0.0436
0.2134, 0.1323, 0.0305, -0.2421, -0.1685, -0.1860, 0.2430, -0.0981, -0.0294, 0.1742, -0.2301, -0.0879, 0.1501, -0.1857, -0.0385, -0.1272
-0.0391, 0.0835, 0.0913, 0.1400, 0.2131, -0.0385, 0.1810, 0.1145, -0.1073, -0.0385, -0.0355, -0.0440, 0.2148, 0.2007, -0.2057, 0.1561
0.1949, 0.0117, -0.2162, -0.0975, -0.0854, 0.1373, 0.1370, -0.0603, 0.0549, -0.0223, 0.2318, -0.1176, 0.0900, 0.0082, -0.0657, 0.0678
0.2243, 0.0178, -0.2380, -0.1295, 0.2356, 0.2059, -0.0743, 0.0243, 0.1665, 0.0165, 0.2018, -0.1722, 0.1261, 0.0294, 0.0166, 0.1814
0.1684, -0.1159, -0.1980, 0.0301, 0.1488, 0.1886, 0.2130, 0.1778, 0.1927, 0.0769, -0.0417, -0.2499, 0.1009, 0.0799, 0.0609, 0.1349
0.0781, -0.2066, -0.1850, 0.0091, 0.1923, -0.0001, -0.1479, 0.2349, -0.0210, -0.2169, 0.2403, 0.0049, 0.2050, -0.1423, 0.1263, -0.1823
-0.1659, 0.1874, -0.0101, 0.1676, -0.2372, -0.2297, -0.1394, 0.0549, -0.1275, -0.2253, 0.1231, 0.0678, 0.0668, -0.0439, -0.0424, 0.1121
0.1499, 0.1958, 0.2234, -0.1490, 0.1396, 0.1061, -0.1098, 0.1418, 0.2471, -0.1019, 0.1985, 0.2075, -0.1486, -0.0944, 0.1195, 0.2128
-0.0235, 0.1656, -0.0730, -0.2171, 0.2282, 0.1851, 0.1983, -0.1983, 0.1920, -0.2441, -0.0322, -0.1126, 0.1457, 0.2469, 0.1546, 0.2344
-0.2230, 0.2005, 0.1003, 0.0971, 0.1694, -0.2386, 0.1486, -0.1329, 0.2284, -0.1992, -0.2196, 0.0275, -0.1244, -0.1522, -0.2192, -0.0044
-0.1721, 0.1974, -0.1577, 0.1147, -0.2314, -0.1236, 0.0583, -0.1944, 0.1600, -0.0920, -0.2278, 0.0106, -0.2189, 0.1541, -0.2403, 0.1585
-0.0504, 0.1332, -0.1440, 0.1236, -0.0283, -0.0241, 0.2427, -0.1835, -0.1490, 0.0830, -0.0829, -0.0511, 0.1409, -0.2376, 0.1186, -0.0572
0.1018, -0.1705, 0.2214, 0.0963, 0.0042, -0.1261, -0.1946, 0.0429, -0.0883, -0.1506, 0.2384, 0.1200, -0.1824, -0.1575, 0.2087, 0.0916
-0.0397, -0.1399, 0.0206, -0.1812, -0.1636, -0.1332, -0.1302, 0.0680, 0.1718, 0.0478, 0.2325, -0.0031, -0.0295, -0.1054, 0.1151, 0.0533
-0.1066, 0.1790, 0.1264, -0.1926, 0.0875, -0.0155, 0.1827, -0.1153, 0.2428, -0.1589, 0.2500, -0.1873, 0.1721, -0.0968, 0.0675, 0.0138
0.1978, -0.2289, 0.1894, -0.2351, 0.2442, -0.1291, -0.2309, -0.1390, -0.1394, 0.1950, 0.0819, 0.2235, -0.2041, -0.2069, 0.0673, -0.1980
-0.0756, 0.0804, -0.0181, -0.2174, -0.0159, 0.0173, -0.1043, 0.0055, -0.1513, 0.0054, 0.2461, 0.0029, -0.0303, -0.0512, -0.0588, -0.0523
-0.0557, 0.0075, -0.1080, -0.2049, -0.0972, -0.1022, -0.0238, -0.0489, 0.2238, -0.0904, -0.1480, -0.0668, -0.1458, 0.2324, 0.0470, -0.1404
-0.2058, 0.0542, -0.2116, 0.0253, 0.2116, 0.1895, -0.1209, -0.0647, -0.1946, 0.2105, 0.1012, 0.1219, 0.2043, 0.1034, -0.0766, -0.1937
0.2269, 0.0020, -0.1906, 0.1116, 0.0977, 0.1191, -0.0666, 0.0730, -0.0204, 0.0593, -0.1784, -0.2421, 0.1990, 0.1852, 0.1434, 0.1565
-0.1608, -0.2232, 0.2070, -0.0223, -0.1494, 0.0708, 0.0180, 0.2334, -0.2484, -0.0869, -0.0190, 0.1179, -0.1965, 0.1417, 0.1732, 0.0612
-0.0284, 0.1249, 0.0471, 0.2192, -0.0099, -0.0035, 0.1271, -0.0775, 0.1645, 0.0591, 0.0765, 0.1865, 0.2073, -0.2195, 0.1747, -0.1582
0.1251, -0.2056, 0.1937, 0.0983, 0.0683, -0.2235, 0.1774, 0.1154, -0.0207, 0.2475, 0.1968, 0.1677, -0.1081, 0.0921, -0.0198, 0.2185
-0.0153, 0.1455, -0.2347, 0.0037, 0.1929, 0.0243, -0.1950, -0.0335, -0.0427, 0.1017, 0.0382, 0.1830, 0.2225, -0.2253, 0.1937, 0.2369
-0.2476, -0.2013, 0.0238, -0.1500, -0.0440, 0.2078, 0.2357, -0.1479, -0.1344, 0.0303, 0.2236, 0.1252, 0.1463, 0.2008, 0.1128, 0.1349
0.0277, 0.1526, 0.1051, -0.1136, -0.2193, -0.2035, 0.1630, 0.0618, 0.1832, -0.2366, -0.0548, 0.0618, -0.2176, -0.0130, -0.2302, 0.0879
-0.0489, 0.0881, -0.1704, 0.2303, -0.0990, 0.1203, -0.2243, 0.1042, -0.1551, -0.1761, -0.0606, 0.2090, -0.1967, -0.2299, -0.1323, -0.0028
0.1501, 0.0670, -0.1752, -0.1890, 0.1124, -0.1816, 0.1019, -0.2287, 0.1101, -0.0698, -0.2040, 0.1171, -0.0670, -0.0862, 0.0830, 0.1978
-0.1248, -0.1026, -0.0224, 0.1484, -0.2247, -0.0578, -0.0075, -0.0152, -0.1717, 0.1184, -0.1614, 0.1813, -0.0778, 0.1874, -0.2209, 0.0210
0.0805, 0.1998, -0.0705, 0.2152, -0.1562, -0.0618, -0.0108, -0.0533, 0.0144, 0.1058, 0.0921, 0.0199, 0.0029, -0.0751, 0.0440, -0.0569
-0.0573, 0.0717, -0.0454, -0.2036, 0.0439, 0.2328, 0.1118, 0.0611, -0.1861, 0.2210, 0.1893, -0.0421, 0.2189, -0.0852, 0.0328, -0.1634
0.1266, -0.0335, -0.0951, 0.1531, 0.1264, 0.0507, -0.0279, -0.0556, -0.2104, -0.0823, 0.0809, 0.1814, -0.1141, 0.1617, -0.2170, -0.0849
-0.2282, -0.1585, 0.0798, 0.0215, -0.0460, 0.0900, -0.0154, -0.1861, -0.0031, -0.1586, 0.2109, -0.1316, -0.0624, 0.0899, -0.1507, 0.1692
-0.0432, -0.0099, -0.2011, -0.0787, 0.0535, 0.0461, -0.1267, 0.2226, 0.0864, 0.2314, 0.2172, -0.1541, -0.0735, 0.2344, 0.1258, -0.0631
-0.1839, 0.2026, -0.2095, 0.2134, 0.1659, 0.2332, -0.0991, -0.1532, -0.1900, 0.0050, -0.1342, 0.2435, 0.1673, -0.1502, 0.0592, 0.2440
-0.0143, -0.0704, -0.0168, 0.0002, -0.1645, 0.0717, 0.1135, 0.2416, 0.1672, -0.0192, -0.0438, 0.0270, -0.1558, -0.0426, -0.1684, -0.1391
-0.1225, -0.2086, -0.0311, -0.1987, 0.1548, -0.0460, 0.0961, 0.2333, -0.0614, 0.0494, 0.1154, 0.1650, 0.1361, -0.0671, 0.0207, 0.2248
-0.0594, -0.1894, 0.0481, -0.0706, 0.2079, 0.1731, -0.1774, 0.1821, -0.0173, -0.0516, -0.2275, -0.0229, 0.0368, -0.1683, 0.0071, 0.2092
-0.1591, -0.0402, -0.1072, 0.2376, 0.1881, -0.1862, -0.0619, 0.1850, -0.1814, -0.2424, 0.1267, -0.0529, -0.1355, -0.1307, 0.1425, 0.2406
-0.0773, 0.2466, 0.1812, -0.0842, -0.2309, 0.0395, -0.1749, 0.1874, -0.1014, 0.2407, -0.0477, 0.2222, -0.0660, -0.0395, -0.0843, -0.2265
0.0923, 0.0524, 0.1640, 0.1348, -0.1451, -0.1362, -0.0344, 0.1208, -0.1643, 0.0194, -0.1661, -0.1765, 0.0528, -0.2054, 0.0498, -0.0461
0.0404, -0.2442, 0.1259, -0.0740, -0.0010, -0.0912, 0.1724, 0.0948, 0.0525, 0.2310, -0.1543, 0.2129, 0.1349, 0.2041, -0.1143, -0.0969
0.0071, 0.1613, 0.1807, 0.0646, -0.2423, -0.2234, -0.1389, -0.1554, -0.1764, 0.0856, 0.1819, -0.0235, 0.2028, -0.2074, -0.0666, -0.2130
-0.1526, 0.0138, 0.2476, 0.1176, -0.2001, -0.0850, -0.0999, 0.1361, 0.0629, 0.0081, 0.1072, 0.1343, -0.0402, -0.0553, 0.1406, 0.1122
-0.1646, 0.1170, -0.1446, 0.1818, -0.0328, -0.0903, -0.0267, 0.0645, -0.1537, 0.1952, 0.0717, -0.0921, 0.0467, -0.1593, -0.0570, -0.1233
0.2373, 0.1854, -0.0989, -0.1965, 0.1198, 0.0585, 0.1507, -0.2194, -0.1356, -0.0055, -0.0423, -0.0322, -0.0247, 0.1242, 0.1804, -0.0445
-0.0183, 0.0924, 0.1619, 0.1006, 0.0207, 0.2146, -0.2291, -0.1692, 0.1307, 0.0791, 0.0710, 0.1864, 0.0258, -0.1711, 0.1411, 0.1051
0.1812, 0.2202, 0.1434, -0.0085, -0.1719, -0.0184, 0.2224, -0.1945, -0.1452, 0.1410, 0.1689, 0.0861, 0.0140, 0.0590, -0.0433, 0.1999
0.1415, -0.0947, -0.0705, 0.0875, 0.0234, -0.0068, 0.1640, -0.1658, -0.2464, -0.0636, -0.0837, 0.1987, 0.2495, 0.2487, 0.1709, -0.1392
0.0009, 0.1709, -0.1321, -0.0578, 0.1007, 0.2190, 0.2442, -0.0350, 0.1503, -0.1081, 0.1626, -0.0202, -0.1684, 0.1668, 0.2025, -0.1783
-0.0369, -0.0437, -0.0460, 0.1441, -0.0560, 0.0981, 0.0469, -0.0761, -0.1140, 0.2081, 0.1224, -0.1150, 0.1425, 0.1541, -0.2175, -0.0927
0.1161, 0.2394, 0.0389, 0.1105, 0.1796, 0.0241, 0.0236, 0.2100, 0.0666, -0.0270, -0.2405, 0.1635, 0.1056, -0.0850, -0.0221, -0.0581
-0.1131, -0.2245, 0.1447, -0.1744, -0.2372, -0.1751, 0.2378, -0.0631, 0.0226, -0.1037, -0.1059, -0.0551, -0.0733, 0.0269, 0.1681, 0.1743
0.0189, 0.1730, -0.1722, 0.0704, -0.0814, 0.0712, -0.1000, 0.0850, 0.2150, 0.0103, 0.2083, -0.2183, -0.2491, -0.1532, 0.1431, -0.2173
0.2334, 0.0840, -0.1665, -0.0954, 0.0085, -0.0177, -0.1803, 0.0738, -0.1409, -0.2406, -0.1631, 0.1058, -0.2143, 0.0960, 0.2292, 0.2140
-0.2449, 0.0126, 0.0686, 0.2304, 0.2307, -0.1813, -0.1438, 0.1544, 0.1572, -0.1269, -0.1229, -0.1072, -0.1535, 0.1865, -0.0830, 0.0792
-0.0198, 0.0501, 0.2241, 0.2020, 0.2355, 0.0795, -0.2149, -0.0207, -0.1233, -0.0671, -0.2451, 0.0877, -0.1397, -0.0343, -0.2491, 0.2354
0.1555, -0.0403, -0.2090, 0.1214, -0.1775, 0.0859, -0.2333, -0.0029, -0.0637, 0.1622, -0.1495, -0.2019, -0.0579, -0.1639, 0.1124, 0.2486
0.0110, -0.1070, 0.0703, -0.1411, -0.2502, -0.1715, 0.0154, 0.1389, -0.2045, -0.2173, -0.1919, 0.0874, -0.0285, 0.0453, -0.0773, -0.0278
0.0469, 0.0628, -0.1262, -0.0736, -0.1728, 0.1349, -0.1984, -0.0585, -0.0284, -0.2330, -0.0432, 0.0776, 0.0385, -0.0308, -0.0361, -0.1874
-0.1893, -0.0276, 0.1866, 0.0615, -0.1119, -0.1105, -0.2017, -0.0045, 0.0884, 0.2237, -0.2297, 0.1991, 0.1263, 0.2120, -0.0875, 0.1681
-0.1788, -0.1412, 0.1991, -0.1776, -0.1431, -0.2060, -0.2389, -0.2233, 0.0102, -0.2474, -0.0936, -0.1991, -0.1975, -0.2350, -0.2113, 0.0922
-0.1542, 0.0267, -0.2056, -0.0645, 0.0505, -0.0923, 0.1784, -0.0120, 0.1239, 0.2019, -0.0962, -0.0679, -0.1990, 0.2134, 0.2423, -0.0111
-0.2135, -0.0232, 0.2115, 0.1950, -0.1664, 0.1696, 0.1062, -0.1937, 0.2035, 0.0737, -0.1287, 0.1720, 0.0287, -0.1304, 0.1845, -0.2253
-0.2035, -0.0008, -0.0863, 0.2213, 0.1206, 0.2496, 0.0148, 0.1367, 0.0030, -0.0129, -0.1600, 0.0602, -0.0963, -0.0572, 0.1522, 0.1705
0.0340, -0.1728, -0.0326, -0.1502, -0.1179, 0.2142, -0.1865, -0.0691, 0.1066, 0.2151, 0.2428, -0.1133, -0.1295, 0.1690, -0.2040, -0.0254
-0.1309, -0.1280, 0.0892, 0.2193, 0.1322, -0.0612, -0.1929, 0.2174, -0.0172, -0.0047, -0.1241, 0.0272, 0.1285, 0.0602, -0.2104, 0.0536
0.0297, -0.0986, 0.0463, 0.0658, -0.1219, -0.0714, -0.1149, -0.2035, -0.1560, -0.0259, -0.1543, 0.2034, -0.2278, 0.2328, -0.0025, -0.1139
0.1801, 0.0297, -0.1417, -0.0560, -0.1528, -0.2436, 0.1599, 0.1153, 0.1879, 0.2399, -0.0085, -0.0578, -0.1404, -0.2407, 0.1846, -0.1500
0.2428, -0.0125, -0.1995, 0.0226, -0.1026, 0.1793, 0.2424, 0.0747, -0.1282, 0.1460, 0.0274, 0.0535, -0.0250, -0.1761, 0.0453, -0.1851
-0.1406, 0.0307, 0.1019, 0.2059, -0.1635, 0.1718, 0.1582, 0.0808, 0.0626, -0.0196, 0.0169, -0.0916, -0.1394, -0.1574, 0.0329, 0.0859
-0.0444, 0.1524, -0.0746, 0.1339, -0.1908, 0.1772, 0.1951, -0.0764, 0.2446, 0.1531, -0.0988, 0.0608, -0.0747, -0.2207, -0.0562, -0.1261
0.1909, 0.1409, 0.1761, -0.1212, 0.0934, 0.1427, 0.0039, -0.0284, 0.1198, -0.1950, 0.1097, 0.0122, 0.1857, -0.2193, -0.2031, 0.0629
-0.0503, -0.0496, 0.2068, 0.0412, -0.1499, 0.0382, 0.0459, -0.2390, 0.0066, -0.0499, 0.1326, 0.1364, 0.0041, 0.2067, 0.0323, 0.1723
-0.0689, 0.0548, -0.0298, 0.1134, -0.2451, 0.1242, 0.1100, -0.2493, -0.1050, -0.1887, 0.0494, 0.0078, -0.1979, 0.0719, 0.1195, -0.2239
-0.0127, 0.1096, -0.2184, -0.1594, -0.2343, 0.1090, -0.1209, 0.0570, 0.0140, 0.0737, 0.1136, 0.1513, -0.1487, 0.0263, 0.0202, -0.0053
0.1003, -0.0566, -0.0890, 0.1566, -0.0408, 0.1902, -0.0936, 0.1861, 0.1165, -0.1970, 0.0861, -0.0114, -0.0087, 0.1193, -0.1502, -0.2245
0.2183, -0.1030, 0.1795, -0.1361, -0.0267, 0.1144, 0.0763, 0.1512, 0.1940, -0.0520, -0.0242, -0.1205, -0.1229, -0.0654, -0.2499, 0.1380
-0.1117, -0.0621, 0.1618, -0.2244, 0.2207, 0.2461, -0.0612, -0.2078, -0.2211, -0.1706, 0.2400, -0.1928, 0.0808, 0.2004, -0.1466, 0.2366
0.1984, 0.0618, 0.2258, 0.2272, 0.1779, 0.0054, -0.0350, -0.2455, -0.0055, -0.1546, 0.1394, 0.1757, 0.1359, -0.2424, 0.1380, 0.0909
-0.1949, 0.1436, -0.1516, -0.1453, 0.1282, -0.1890, 0.1854, -0.0004, 0.0656, -0.2130, 0.1151, -0.1896, 0.1614, 0.0163, -0.0112, -0.1235
0.2203, 0.2297, 0.1788, 0.1673, 0.1897, -0.0790, -0.1709, 0.1041, 0.2149, 0.0512, 0.2144, -0.1304, 0.0234, 0.0629, -0.0984, 0.1385
-0.1168, 0.0024, -0.0979, -0.2314, -0.2049, 0.0027, 0.1813, -0.0788, 0.1218, -0.1351, -0.1398, 0.2498, 0.0700, -0.0783, 0.0211, 0.2223
-0.1177, -0.0609, 0.1197, -0.1107, 0.0453, -0.0829, -0.1794, 0.0113, 0.1310, -0.1760, -0.0839, 0.2043, -0.1480, 0.1199, 0.1481, -0.1630
-0.1725, -0.0943, 0.0933, 0.1951, 0.1888, 0.0988, 0.1193, -0.1662, 0.0386, 0.2119, -0.0509, -0.0300, 0.0785, -0.0279, -0.2184, 0.0570
